census,msoa,cob,count
2001,E02000256,rWE,411
2001,E02000256,UK,5173
2001,E02000257,EE,529
2001,E02000257,Other,3529
2001,E02000257,rWE,724
2001,E02000257,UK,7219
2001,E02000258,EE,233
2001,E02000258,Other,1633
2001,E02000258,rWE,281
2001,E02000258,UK,3554
2001,E02000259,EE,129
2001,E02000259,Other,977
2001,E02000259,rWE,169
2001,E02000259,UK,4265
2001,E02000260,EE,74
2001,E02000260,Other,4009
2001,E02000260,rWE,100
2001,E02000260,UK,3889
2001,E02000261,EE,416
2001,E02000261,Other,2596
2001,E02000261,rWE,351
2001,E02000261,UK,4799
2001,E02000262,EE,300
2001,E02000262,Other,2000
2001,E02000262,rWE,275
2001,E02000262,UK,4468
2001,E02000263,EE,75
2001,E02000263,Other,5999
2001,E02000263,rWE,72
2001,E02000263,UK,5078
2001,E02000264,EE,433
2001,E02000264,Other,1706
2001,E02000264,rWE,464
2001,E02000264,UK,4227
2001,E02000265,EE,233
2001,E02000265,Other,1905
2001,E02000265,rWE,295
2001,E02000265,UK,6578
2001,E02000266,EE,111
2001,E02000266,Other,4225
2001,E02000266,rWE,157
2001,E02000266,UK,6396
2001,E02000267,EE,101
2001,E02000267,Other,887
2001,E02000267,rWE,182
2001,E02000267,UK,4355
2001,E02000268,EE,283
2001,E02000268,Other,1541
2001,E02000268,rWE,421
2001,E02000268,UK,6388
2001,E02000269,EE,227
2001,E02000269,Other,1254
2001,E02000269,rWE,377
2001,E02000269,UK,5595
2001,E02000270,EE,283
2001,E02000270,Other,2316
2001,E02000270,rWE,240
2001,E02000270,UK,4334
2001,E02000271,EE,196
2001,E02000271,Other,1082
2001,E02000271,rWE,375
2001,E02000271,UK,4360
2001,E02000272,EE,178
2001,E02000272,Other,985
2001,E02000272,rWE,203
2001,E02000272,UK,4598
2001,E02000273,EE,140
2001,E02000273,Other,1141
2001,E02000273,rWE,335
2001,E02000273,UK,4350
2001,E02000274,EE,88
2001,E02000274,Other,5473
2001,E02000274,rWE,117
2001,E02000274,UK,5437
2001,E02000275,EE,66
2001,E02000275,Other,2618
2001,E02000275,rWE,72
2001,E02000275,UK,3495
2001,E02000276,EE,153
2001,E02000276,Other,1171
2001,E02000276,rWE,311
2001,E02000276,UK,4250
2001,E02000277,EE,157
2001,E02000277,Other,549
2001,E02000277,rWE,195
2001,E02000277,UK,5634
2001,E02000278,EE,204
2001,E02000278,Other,724
2001,E02000278,rWE,172
2001,E02000278,UK,6314
2001,E02000279,EE,301
2001,E02000279,Other,975
2001,E02000279,rWE,154
2001,E02000279,UK,6529
2001,E02000280,EE,121
2001,E02000280,Other,474
2001,E02000280,rWE,117
2001,E02000280,UK,7063
2001,E02000281,EE,150
2001,E02000281,Other,737
2001,E02000281,rWE,122
2001,E02000281,UK,6565
2001,E02000282,EE,383
2001,E02000282,Other,1076
2001,E02000282,rWE,158
2001,E02000282,UK,6073
2001,E02000283,EE,160
2001,E02000283,Other,1000
2001,E02000283,rWE,166
2001,E02000283,UK,6332
2001,E02000284,EE,107
2001,E02000284,Other,508
2001,E02000284,rWE,113
2001,E02000284,UK,6554
2001,E02000285,EE,53
2001,E02000285,Other,427
2001,E02000285,rWE,116
2001,E02000285,UK,5715
2001,E02000286,EE,82
2001,E02000286,Other,737
2001,E02000286,rWE,186
2001,E02000286,UK,6443
2001,E02000287,EE,89
2001,E02000287,Other,1084
2001,E02000287,rWE,188
2001,E02000287,UK,4687
2001,E02000288,EE,243
2001,E02000288,Other,1432
2001,E02000288,rWE,259
2001,E02000288,UK,6266
2001,E02000289,EE,80
2001,E02000289,Other,884
2001,E02000289,rWE,148
2001,E02000289,UK,5106
2001,E02000290,EE,329
2001,E02000290,Other,1234
2001,E02000290,rWE,184
2001,E02000290,UK,4250
2001,E02000291,EE,182
2001,E02000291,Other,723
2001,E02000291,rWE,166
2001,E02000291,UK,6402
2001,E02000292,EE,192
2001,E02000292,Other,1103
2001,E02000292,rWE,181
2001,E02000292,UK,7060
2001,E02000293,EE,83
2001,E02000293,Other,650
2001,E02000293,rWE,99
2001,E02000293,UK,4917
2001,E02000294,EE,235
2001,E02000294,Other,1481
2001,E02000294,rWE,206
2001,E02000294,UK,5571
2001,E02000295,EE,154
2001,E02000295,Other,1315
2001,E02000295,rWE,226
2001,E02000295,UK,5774
2001,E02000296,EE,172
2001,E02000296,Other,1397
2001,E02000296,rWE,247
2001,E02000296,UK,5704
2001,E02000297,EE,70
2001,E02000297,Other,1185
2001,E02000297,rWE,181
2001,E02000297,UK,7437
2001,E02000298,EE,100
2001,E02000298,Other,1067
2001,E02000298,rWE,217
2001,E02000298,UK,5937
2001,E02000299,EE,279
2001,E02000299,Other,1899
2001,E02000299,rWE,166
2001,E02000299,UK,5233
2001,E02000300,EE,345
2001,E02000300,Other,1804
2001,E02000300,rWE,111
2001,E02000300,UK,5007
2001,E02000301,EE,471
2001,E02000301,Other,1882
2001,E02000301,rWE,95
2001,E02000301,UK,4921
2001,E02000302,EE,157
2001,E02000302,Other,1744
2001,E02000302,rWE,208
2001,E02000302,UK,5320
2001,E02000303,EE,394
2001,E02000303,Other,1596
2001,E02000303,rWE,104
2001,E02000303,UK,5102
2001,E02000304,EE,130
2001,E02000304,Other,1314
2001,E02000304,rWE,220
2001,E02000304,UK,5476
2001,E02000305,EE,169
2001,E02000305,Other,1268
2001,E02000305,rWE,238
2001,E02000305,UK,5501
2001,E02000306,EE,576
2001,E02000306,Other,1991
2001,E02000306,rWE,87
2001,E02000306,UK,4775
2001,E02000307,EE,413
2001,E02000307,Other,2360
2001,E02000307,rWE,200
2001,E02000307,UK,5516
2001,E02000308,EE,226
2001,E02000308,Other,1756
2001,E02000308,rWE,297
2001,E02000308,UK,4512
2001,E02000309,EE,505
2001,E02000309,Other,2315
2001,E02000309,rWE,128
2001,E02000309,UK,5504
2001,E02000310,EE,525
2001,E02000310,Other,2082
2001,E02000310,rWE,135
2001,E02000310,UK,4847
2001,E02000311,EE,364
2001,E02000311,Other,2393
2001,E02000311,rWE,294
2001,E02000311,UK,5393
2001,E02000312,EE,348
2001,E02000312,Other,2268
2001,E02000312,rWE,328
2001,E02000312,UK,5622
2001,E02000313,EE,43
2001,E02000313,Other,963
2001,E02000313,rWE,50
2001,E02000313,UK,4780
2001,E02000314,EE,61
2001,E02000314,Other,1144
2001,E02000314,rWE,117
2001,E02000314,UK,4402
2001,E02000315,EE,41
2001,E02000315,Other,846
2001,E02000315,rWE,72
2001,E02000315,UK,6246
2001,E02000316,EE,63
2001,E02000316,Other,1077
2001,E02000316,rWE,102
2001,E02000316,UK,3946
2001,E02000317,EE,83
2001,E02000317,Other,1534
2001,E02000317,rWE,124
2001,E02000317,UK,5550
2001,E02000318,EE,67
2001,E02000318,Other,1906
2001,E02000318,rWE,91
2001,E02000318,UK,5826
2001,E02000319,EE,61
2001,E02000319,Other,1658
2001,E02000319,rWE,82
2001,E02000319,UK,5803
2001,E02000320,EE,52
2001,E02000320,Other,650
2001,E02000320,rWE,74
2001,E02000320,UK,5193
2001,E02000321,EE,60
2001,E02000321,Other,1092
2001,E02000321,rWE,88
2001,E02000321,UK,4747
2001,E02000322,EE,108
2001,E02000322,Other,1396
2001,E02000322,rWE,327
2001,E02000322,UK,8126
2001,E02000323,EE,80
2001,E02000323,Other,2351
2001,E02000323,rWE,214
2001,E02000323,UK,6192
2001,E02000324,EE,48
2001,E02000324,Other,904
2001,E02000324,rWE,121
2001,E02000324,UK,4991
2001,E02000325,EE,22
2001,E02000325,Other,696
2001,E02000325,rWE,80
2001,E02000325,UK,5173
2001,E02000326,EE,47
2001,E02000326,Other,995
2001,E02000326,rWE,171
2001,E02000326,UK,5033
2001,E02000327,EE,37
2001,E02000327,Other,1096
2001,E02000327,rWE,150
2001,E02000327,UK,4566
2001,E02000328,EE,51
2001,E02000328,Other,682
2001,E02000328,rWE,188
2001,E02000328,UK,4975
2001,E02000329,EE,15
2001,E02000329,Other,645
2001,E02000329,rWE,80
2001,E02000329,UK,5122
2001,E02000330,EE,168
2001,E02000330,Other,1897
2001,E02000330,rWE,383
2001,E02000330,UK,8537
2001,E02000331,EE,29
2001,E02000331,Other,688
2001,E02000331,rWE,114
2001,E02000331,UK,5156
2001,E02000332,EE,38
2001,E02000332,Other,777
2001,E02000332,rWE,121
2001,E02000332,UK,5833
2001,E02000333,EE,69
2001,E02000333,Other,700
2001,E02000333,rWE,194
2001,E02000333,UK,4887
2001,E02000334,EE,38
2001,E02000334,Other,607
2001,E02000334,rWE,91
2001,E02000334,UK,5118
2001,E02000335,EE,29
2001,E02000335,Other,338
2001,E02000335,rWE,75
2001,E02000335,UK,5756
2001,E02000336,EE,89
2001,E02000336,Other,1133
2001,E02000336,rWE,76
2001,E02000336,UK,4530
2001,E02000337,EE,42
2001,E02000337,Other,362
2001,E02000337,rWE,67
2001,E02000337,UK,6941
2001,E02000338,EE,39
2001,E02000338,Other,593
2001,E02000338,rWE,134
2001,E02000338,UK,4580
2001,E02000339,EE,33
2001,E02000339,Other,347
2001,E02000339,rWE,89
2001,E02000339,UK,5425
2001,E02000340,EE,22
2001,E02000340,Other,392
2001,E02000340,rWE,106
2001,E02000340,UK,5289
2001,E02000341,EE,30
2001,E02000341,Other,407
2001,E02000341,rWE,99
2001,E02000341,UK,6725
2001,E02000342,EE,38
2001,E02000342,Other,397
2001,E02000342,rWE,177
2001,E02000342,UK,5057
2001,E02000343,EE,37
2001,E02000343,Other,374
2001,E02000343,rWE,69
2001,E02000343,UK,5682
2001,E02000344,EE,26
2001,E02000344,Other,399
2001,E02000344,rWE,70
2001,E02000344,UK,5609
2001,E02000345,EE,333
2001,E02000345,Other,1379
2001,E02000345,rWE,400
2001,E02000345,UK,4989
2001,E02000346,EE,676
2001,E02000346,Other,2038
2001,E02000346,rWE,203
2001,E02000346,UK,4109
2001,E02000347,EE,334
2001,E02000347,Other,1283
2001,E02000347,rWE,329
2001,E02000347,UK,5185
2001,E02000348,EE,446
2001,E02000348,Other,1851
2001,E02000348,rWE,209
2001,E02000348,UK,4783
2001,E02000349,EE,470
2001,E02000349,Other,2776
2001,E02000349,rWE,278
2001,E02000349,UK,6775
2001,E02000350,EE,196
2001,E02000350,Other,1796
2001,E02000350,rWE,223
2001,E02000350,UK,4981
2001,E02000351,EE,428
2001,E02000351,Other,1978
2001,E02000351,rWE,391
2001,E02000351,UK,5418
2001,E02000352,EE,250
2001,E02000352,Other,1118
2001,E02000352,rWE,251
2001,E02000352,UK,4308
2001,E02000353,EE,251
2001,E02000353,Other,1422
2001,E02000353,rWE,240
2001,E02000353,UK,4818
2001,E02000354,EE,279
2001,E02000354,Other,2020
2001,E02000354,rWE,209
2001,E02000354,UK,4737
2001,E02000355,EE,178
2001,E02000355,Other,1741
2001,E02000355,rWE,197
2001,E02000355,UK,4696
2001,E02000356,EE,228
2001,E02000356,Other,1056
2001,E02000356,rWE,223
2001,E02000356,UK,4295
2001,E02000357,EE,331
2001,E02000357,Other,1969
2001,E02000357,rWE,110
2001,E02000357,UK,3668
2001,E02000358,EE,515
2001,E02000358,Other,2234
2001,E02000358,rWE,257
2001,E02000358,UK,5432
2001,E02000359,EE,247
2001,E02000359,Other,1570
2001,E02000359,rWE,140
2001,E02000359,UK,4133
2001,E02000360,EE,527
2001,E02000360,Other,2612
2001,E02000360,rWE,196
2001,E02000360,UK,5123
2001,E02000361,EE,260
2001,E02000361,Other,1504
2001,E02000361,rWE,232
2001,E02000361,UK,3865
2001,E02000362,EE,226
2001,E02000362,Other,1293
2001,E02000362,rWE,116
2001,E02000362,UK,4216
2001,E02000363,EE,598
2001,E02000363,Other,2522
2001,E02000363,rWE,191
2001,E02000363,UK,5809
2001,E02000364,EE,328
2001,E02000364,Other,1462
2001,E02000364,rWE,230
2001,E02000364,UK,5230
2001,E02000365,EE,401
2001,E02000365,Other,1960
2001,E02000365,rWE,294
2001,E02000365,UK,6006
2001,E02000366,EE,260
2001,E02000366,Other,1457
2001,E02000366,rWE,176
2001,E02000366,UK,5771
2001,E02000367,EE,313
2001,E02000367,Other,1596
2001,E02000367,rWE,246
2001,E02000367,UK,5085
2001,E02000368,EE,459
2001,E02000368,Other,2333
2001,E02000368,rWE,201
2001,E02000368,UK,5345
2001,E02000369,EE,624
2001,E02000369,Other,2263
2001,E02000369,rWE,212
2001,E02000369,UK,5197
2001,E02000370,EE,367
2001,E02000370,Other,1376
2001,E02000370,rWE,202
2001,E02000370,UK,4062
2001,E02000371,EE,363
2001,E02000371,Other,1689
2001,E02000371,rWE,294
2001,E02000371,UK,5051
2001,E02000372,EE,141
2001,E02000372,Other,1767
2001,E02000372,rWE,294
2001,E02000372,UK,5040
2001,E02000373,EE,170
2001,E02000373,Other,1789
2001,E02000373,rWE,157
2001,E02000373,UK,3770
2001,E02000374,EE,174
2001,E02000374,Other,1130
2001,E02000374,rWE,228
2001,E02000374,UK,3988
2001,E02000375,EE,167
2001,E02000375,Other,1386
2001,E02000375,rWE,291
2001,E02000375,UK,3715
2001,E02000376,EE,163
2001,E02000376,Other,1390
2001,E02000376,rWE,322
2001,E02000376,UK,3802
2001,E02000377,EE,186
2001,E02000377,Other,1551
2001,E02000377,rWE,406
2001,E02000377,UK,4900
2001,E02000378,EE,244
2001,E02000378,Other,1397
2001,E02000378,rWE,404
2001,E02000378,UK,4131
2001,E02000379,EE,182
2001,E02000379,Other,969
2001,E02000379,rWE,269
2001,E02000379,UK,4174
2001,E02000380,EE,205
2001,E02000380,Other,1127
2001,E02000380,rWE,351
2001,E02000380,UK,4004
2001,E02000381,EE,188
2001,E02000381,Other,1548
2001,E02000381,rWE,566
2001,E02000381,UK,5009
2001,E02000382,EE,211
2001,E02000382,Other,1350
2001,E02000382,rWE,334
2001,E02000382,UK,4192
2001,E02000383,EE,273
2001,E02000383,Other,2373
2001,E02000383,rWE,745
2001,E02000383,UK,4928
2001,E02000384,EE,193
2001,E02000384,Other,1426
2001,E02000384,rWE,401
2001,E02000384,UK,4758
2001,E02000385,EE,112
2001,E02000385,Other,1384
2001,E02000385,rWE,507
2001,E02000385,UK,3947
2001,E02000386,EE,210
2001,E02000386,Other,1674
2001,E02000386,rWE,448
2001,E02000386,UK,4986
2001,E02000387,EE,103
2001,E02000387,Other,1211
2001,E02000387,rWE,302
2001,E02000387,UK,3919
2001,E02000388,EE,134
2001,E02000388,Other,1523
2001,E02000388,rWE,518
2001,E02000388,UK,4914
2001,E02000389,EE,89
2001,E02000389,Other,1329
2001,E02000389,rWE,516
2001,E02000389,UK,5247
2001,E02000390,EE,81
2001,E02000390,Other,1050
2001,E02000390,rWE,378
2001,E02000390,UK,4081
2001,E02000391,EE,98
2001,E02000391,Other,1335
2001,E02000391,rWE,597
2001,E02000391,UK,5080
2001,E02000392,EE,132
2001,E02000392,Other,1643
2001,E02000392,rWE,681
2001,E02000392,UK,5736
2001,E02000393,EE,78
2001,E02000393,Other,960
2001,E02000393,rWE,365
2001,E02000393,UK,3792
2001,E02000394,EE,86
2001,E02000394,Other,939
2001,E02000394,rWE,280
2001,E02000394,UK,3560
2001,E02000395,EE,112
2001,E02000395,Other,1084
2001,E02000395,rWE,456
2001,E02000395,UK,3965
2001,E02000396,EE,115
2001,E02000396,Other,1096
2001,E02000396,rWE,506
2001,E02000396,UK,4342
2001,E02000397,EE,331
2001,E02000397,Other,1517
2001,E02000397,rWE,292
2001,E02000397,UK,3912
2001,E02000398,EE,559
2001,E02000398,Other,1982
2001,E02000398,rWE,151
2001,E02000398,UK,3491
2001,E02000399,EE,613
2001,E02000399,Other,1788
2001,E02000399,rWE,132
2001,E02000399,UK,3488
2001,E02000400,EE,280
2001,E02000400,Other,1335
2001,E02000400,rWE,258
2001,E02000400,UK,4039
2001,E02000401,EE,430
2001,E02000401,Other,1325
2001,E02000401,rWE,96
2001,E02000401,UK,3854
2001,E02000402,EE,537
2001,E02000402,Other,1369
2001,E02000402,rWE,129
2001,E02000402,UK,3885
2001,E02000403,EE,291
2001,E02000403,Other,1604
2001,E02000403,rWE,278
2001,E02000403,UK,3386
2001,E02000404,EE,408
2001,E02000404,Other,1531
2001,E02000404,rWE,240
2001,E02000404,UK,3333
2001,E02000405,EE,173
2001,E02000405,Other,878
2001,E02000405,rWE,191
2001,E02000405,UK,4421
2001,E02000406,EE,314
2001,E02000406,Other,1515
2001,E02000406,rWE,210
2001,E02000406,UK,3703
2001,E02000407,EE,446
2001,E02000407,Other,1965
2001,E02000407,rWE,159
2001,E02000407,UK,3259
2001,E02000408,EE,563
2001,E02000408,Other,1790
2001,E02000408,rWE,131
2001,E02000408,UK,3435
2001,E02000409,EE,566
2001,E02000409,Other,1892
2001,E02000409,rWE,218
2001,E02000409,UK,3110
2001,E02000410,EE,263
2001,E02000410,Other,892
2001,E02000410,rWE,284
2001,E02000410,UK,4621
2001,E02000411,EE,522
2001,E02000411,Other,2060
2001,E02000411,rWE,183
2001,E02000411,UK,3686
2001,E02000412,EE,370
2001,E02000412,Other,1701
2001,E02000412,rWE,275
2001,E02000412,UK,2954
2001,E02000413,EE,170
2001,E02000413,Other,934
2001,E02000413,rWE,249
2001,E02000413,UK,4928
2001,E02000414,EE,368
2001,E02000414,Other,1781
2001,E02000414,rWE,185
2001,E02000414,UK,3448
2001,E02000415,EE,390
2001,E02000415,Other,1769
2001,E02000415,rWE,335
2001,E02000415,UK,3217
2001,E02000416,EE,257
2001,E02000416,Other,1062
2001,E02000416,rWE,163
2001,E02000416,UK,4104
2001,E02000417,EE,143
2001,E02000417,Other,844
2001,E02000417,rWE,290
2001,E02000417,UK,4533
2001,E02000418,EE,102
2001,E02000418,Other,706
2001,E02000418,rWE,165
2001,E02000418,UK,4236
2001,E02000419,EE,322
2001,E02000419,Other,1714
2001,E02000419,rWE,295
2001,E02000419,UK,3353
2001,E02000420,EE,476
2001,E02000420,Other,1865
2001,E02000420,rWE,202
2001,E02000420,UK,3287
2001,E02000421,EE,557
2001,E02000421,Other,1861
2001,E02000421,rWE,183
2001,E02000421,UK,3134
2001,E02000422,EE,482
2001,E02000422,Other,1902
2001,E02000422,rWE,246
2001,E02000422,UK,3329
2001,E02000423,EE,354
2001,E02000423,Other,1819
2001,E02000423,rWE,388
2001,E02000423,UK,3673
2001,E02000424,EE,218
2001,E02000424,Other,982
2001,E02000424,rWE,196
2001,E02000424,UK,4353
2001,E02000425,EE,415
2001,E02000425,Other,1424
2001,E02000425,rWE,227
2001,E02000425,UK,3661
2001,E02000426,EE,228
2001,E02000426,Other,1052
2001,E02000426,rWE,348
2001,E02000426,UK,4409
2001,E02000427,EE,331
2001,E02000427,Other,1533
2001,E02000427,rWE,377
2001,E02000427,UK,3541
2001,E02000428,EE,507
2001,E02000428,Other,1788
2001,E02000428,rWE,197
2001,E02000428,UK,3241
2001,E02000429,EE,171
2001,E02000429,Other,946
2001,E02000429,rWE,353
2001,E02000429,UK,4585
2001,E02000430,EE,168
2001,E02000430,Other,922
2001,E02000430,rWE,254
2001,E02000430,UK,4498
2001,E02000431,EE,150
2001,E02000431,Other,905
2001,E02000431,rWE,358
2001,E02000431,UK,4249
2001,E02000432,EE,190
2001,E02000432,Other,1092
2001,E02000432,rWE,266
2001,E02000432,UK,4038
2001,E02000433,EE,111
2001,E02000433,Other,1048
2001,E02000433,rWE,170
2001,E02000433,UK,4556
2001,E02000434,EE,110
2001,E02000434,Other,1619
2001,E02000434,rWE,185
2001,E02000434,UK,5099
2001,E02000435,EE,52
2001,E02000435,Other,1284
2001,E02000435,rWE,141
2001,E02000435,UK,4661
2001,E02000436,EE,74
2001,E02000436,Other,1146
2001,E02000436,rWE,113
2001,E02000436,UK,4336
2001,E02000437,EE,51
2001,E02000437,Other,1255
2001,E02000437,rWE,112
2001,E02000437,UK,5731
2001,E02000438,EE,60
2001,E02000438,Other,1179
2001,E02000438,rWE,123
2001,E02000438,UK,5559
2001,E02000439,EE,74
2001,E02000439,Other,2477
2001,E02000439,rWE,134
2001,E02000439,UK,3923
2001,E02000440,EE,55
2001,E02000440,Other,1954
2001,E02000440,rWE,119
2001,E02000440,UK,5677
2001,E02000441,EE,55
2001,E02000441,Other,1173
2001,E02000441,rWE,158
2001,E02000441,UK,4967
2001,E02000442,EE,87
2001,E02000442,Other,3133
2001,E02000442,rWE,97
2001,E02000442,UK,3830
2001,E02000443,EE,78
2001,E02000443,Other,1983
2001,E02000443,rWE,104
2001,E02000443,UK,4764
2001,E02000444,EE,59
2001,E02000444,Other,2516
2001,E02000444,rWE,116
2001,E02000444,UK,4155
2001,E02000445,EE,76
2001,E02000445,Other,2095
2001,E02000445,rWE,114
2001,E02000445,UK,5002
2001,E02000446,EE,48
2001,E02000446,Other,1959
2001,E02000446,rWE,70
2001,E02000446,UK,3769
2001,E02000447,EE,38
2001,E02000447,Other,1440
2001,E02000447,rWE,121
2001,E02000447,UK,4694
2001,E02000448,EE,86
2001,E02000448,Other,957
2001,E02000448,rWE,166
2001,E02000448,UK,4703
2001,E02000449,EE,31
2001,E02000449,Other,2873
2001,E02000449,rWE,104
2001,E02000449,UK,3958
2001,E02000450,EE,34
2001,E02000450,Other,2819
2001,E02000450,rWE,92
2001,E02000450,UK,3809
2001,E02000451,EE,40
2001,E02000451,Other,1430
2001,E02000451,rWE,134
2001,E02000451,UK,4359
2001,E02000452,EE,96
2001,E02000452,Other,1700
2001,E02000452,rWE,159
2001,E02000452,UK,3881
2001,E02000453,EE,64
2001,E02000453,Other,1736
2001,E02000453,rWE,156
2001,E02000453,UK,4084
2001,E02000454,EE,58
2001,E02000454,Other,1069
2001,E02000454,rWE,124
2001,E02000454,UK,5200
2001,E02000455,EE,68
2001,E02000455,Other,1782
2001,E02000455,rWE,177
2001,E02000455,UK,4016
2001,E02000456,EE,68
2001,E02000456,Other,1681
2001,E02000456,rWE,130
2001,E02000456,UK,4305
2001,E02000457,EE,62
2001,E02000457,Other,1514
2001,E02000457,rWE,121
2001,E02000457,UK,4197
2001,E02000458,EE,65
2001,E02000458,Other,2248
2001,E02000458,rWE,123
2001,E02000458,UK,4585
2001,E02000459,EE,96
2001,E02000459,Other,1919
2001,E02000459,rWE,127
2001,E02000459,UK,3860
2001,E02000460,EE,38
2001,E02000460,Other,1967
2001,E02000460,rWE,97
2001,E02000460,UK,3878
2001,E02000461,EE,79
2001,E02000461,Other,1563
2001,E02000461,rWE,191
2001,E02000461,UK,4083
2001,E02000462,EE,61
2001,E02000462,Other,1870
2001,E02000462,rWE,122
2001,E02000462,UK,3585
2001,E02000463,EE,64
2001,E02000463,Other,2101
2001,E02000463,rWE,136
2001,E02000463,UK,5245
2001,E02000464,EE,18
2001,E02000464,Other,109
2001,E02000464,rWE,42
2001,E02000464,UK,5830
2001,E02000465,EE,23
2001,E02000465,Other,155
2001,E02000465,rWE,59
2001,E02000465,UK,7283
2001,E02000466,EE,17
2001,E02000466,Other,154
2001,E02000466,rWE,53
2001,E02000466,UK,7366
2001,E02000467,EE,48
2001,E02000467,Other,224
2001,E02000467,rWE,84
2001,E02000467,UK,8667
2001,E02000468,EE,25
2001,E02000468,Other,200
2001,E02000468,rWE,39
2001,E02000468,UK,7427
2001,E02000469,EE,29
2001,E02000469,Other,157
2001,E02000469,rWE,39
2001,E02000469,UK,5682
2001,E02000470,EE,10
2001,E02000470,Other,328
2001,E02000470,rWE,55
2001,E02000470,UK,7101
2001,E02000471,EE,17
2001,E02000471,Other,199
2001,E02000471,rWE,63
2001,E02000471,UK,7044
2001,E02000472,EE,26
2001,E02000472,Other,236
2001,E02000472,rWE,41
2001,E02000472,UK,8545
2001,E02000473,EE,14
2001,E02000473,Other,329
2001,E02000473,rWE,59
2001,E02000473,UK,8550
2001,E02000474,EE,35
2001,E02000474,Other,285
2001,E02000474,rWE,65
2001,E02000474,UK,7121
2001,E02000475,EE,18
2001,E02000475,Other,348
2001,E02000475,rWE,114
2001,E02000475,UK,7690
2001,E02000476,EE,42
2001,E02000476,Other,374
2001,E02000476,rWE,75
2001,E02000476,UK,5296
2001,E02000477,EE,22
2001,E02000477,Other,242
2001,E02000477,rWE,68
2001,E02000477,UK,8433
2001,E02000478,EE,10
2001,E02000478,Other,455
2001,E02000478,rWE,43
2001,E02000478,UK,4887
2001,E02000479,EE,31
2001,E02000479,Other,367
2001,E02000479,rWE,70
2001,E02000479,UK,6865
2001,E02000480,EE,39
2001,E02000480,Other,440
2001,E02000480,rWE,64
2001,E02000480,UK,8010
2001,E02000481,EE,23
2001,E02000481,Other,154
2001,E02000481,rWE,61
2001,E02000481,UK,7399
2001,E02000482,EE,10
2001,E02000482,Other,146
2001,E02000482,rWE,33
2001,E02000482,UK,5909
2001,E02000483,EE,23
2001,E02000483,Other,212
2001,E02000483,rWE,58
2001,E02000483,UK,6944
2001,E02000484,EE,29
2001,E02000484,Other,215
2001,E02000484,rWE,38
2001,E02000484,UK,7434
2001,E02000485,EE,12
